Species_Name,# papers PCR pos,# papers PCR neg (whether seropos or seroneg),# papers isolated,tiplabel,gen,fam,Notes regarding IUCN status,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,,Rodents,superres,Flag,Zdiv,MSW05_Order,MSW05_Genus,MSW05_Species,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,References,X5.5_AdultBodyMass_g_EXT,X16.2_LittersPerYear_EXT,X5.6_NeonateBodyMass_g_EXT,X5.7_WeaningBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,WOS_HITS,Production,postnatGR,RelAgeSexMat,RelAgeBirth,logNeoBM,Abrocomidae,Anomaluridae,Aplodontiidae,Bathyergidae,Calomyscidae,Capromyidae,Castoridae,Caviidae,Chinchillidae,Cricetidae,Ctenodactylidae,Ctenomyidae,Cuniculidae,Dasyproctidae,Dinomyidae,Dipodidae,Echimyidae,Erethizontidae,Geomyidae,Gliridae,Heptaxodontidae,Heteromyidae,Hystricidae,Muridae,Myocastoridae,Nesomyidae,Octodontidae,Pedetidae,Petromuridae,Platacanthomyidae,Sciuridae,Spalacidae,Thryonomyidae,MammRich,SpeciesDensity
Lenoxus_apicalis,,,,Lenoxus_apicalis_CRICETIDAE_RODENTIA,Lenoxus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Lenoxus_apicalis,5,0,sampled,PC12_Cricetidae,912,Lenoxus_apicalis,0,0,0,Rodentia,Lenoxus,apicalis,NA,3.981549068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,10.66914561,-12.94,-16.29,-14.62,-67.94,-71.36,-69.65,1,3.118392286,1,0.04,247.68,89.29,1253.13,1379.06,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,-2.227010884
Loxodontomys_micropus,1,3,,Loxodontomys_micropus_CRICETIDAE_RODENTIA,Loxodontomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Loxodontomys_micropus,2,0,sampled,PC12_Cricetidae,955,Loxodontomys_micropus,0,1,1,Rodentia,Loxodontomys,micropus,1,4.259293869,NA,NA,NA,97.81,62.3,6,NA,NA,3,NA,NA,NA,4.16,NA,NA,NA,5.427765434,NA,4.233671627,NA,NA,2,2,NA,NA,NA,424;730;890;1297;1822;2008;2242;2655,NA,NA,NA,NA,12.76176282,-32.56,-53.35,-42.96,-69.78,-74.05,-71.91,0,3.145013976,0,0.09,69.99,63.22,472.83,681.65,2.302585093,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,-3.602843921
Loxodontomys_pikumche,,,,Loxodontomys_pikumche_CRICETIDAE_RODENTIA,Loxodontomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Loxodontomys_pikumche,0,0,imputed,PC12_Cricetidae,956,Loxodontomys_pikumche,0,0,0,Rodentia,Loxodontomys,pikumche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,NA
Lundomys_molitor,,,,Lundomys_molitor_CRICETIDAE_RODENTIA,Lundomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Lundomys_molitor,1,0,sampled,PC12_Cricetidae,957,Lundomys_molitor,0,0,0,Rodentia,Lundomys,molitor,2,5.474327381,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2.91,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,890;905;1297;2655,NA,NA,NA,NA,10.89430952,-32.9,-34.89,-33.89,-53.55,-59.54,-56.54,6,3.680343123,6,0.05,85.78,161.53,931.85,1107.39,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-2.674433659
Megadontomys_cryophilus,,,,Megadontomys_cryophilus_CRICETIDAE_RODENTIA,Megadontomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Megadontomys_cryophilus,1,0,sampled,PC12_Cricetidae,1025,Megadontomys_cryophilus,0,0,0,Rodentia,Megadontomys,cryophilus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.818081181,17.8,16.99,17.39,-96.15,-97.08,-96.62,15,3.912622826,15,0.02,104.4,144.97,996.69,1534.59,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,-1.662326663
Megadontomys_nelsoni,,,,Megadontomys_nelsoni_CRICETIDAE_RODENTIA,Megadontomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Megadontomys_nelsoni,1,0,sampled,PC12_Cricetidae,1026,Megadontomys_nelsoni,0,0,0,Rodentia,Megadontomys,nelsoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.642005249,20.47,18.96,19.71,-96.45,-97.77,-97.11,55,4.990500612,55,0.07,132.75,202.58,1164.78,1448.78,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,-1.980643798
Megadontomys_thomasi,,2,,Megadontomys_thomasi_CRICETIDAE_RODENTIA,Megadontomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Megadontomys_thomasi,2,0,sampled,PC12_Cricetidae,1027,Megadontomys_thomasi,0,1,1,Rodentia,Megadontomys,thomasi,NA,4.7051965,NA,19.5,NA,124.2,110.9,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,4.241614481,NA,NA,NA,NA,29.88,NA,NA,835;1297;1755;1822;2655,NA,NA,NA,NA,9.794981539,18.36,16.96,17.66,-98.89,-100.31,-99.6,17,4.215529213,17,0.09,107.66,209.36,835.45,1620.59,1.791759469,NA,NA,NA,NA,0.653212514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,-2.249585059
Megalomys_desmarestii,,,,Megalomys_desmarestii_CRICETIDAE_RODENTIA,Megalomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Megalomys_desmarestii,0,1,imputed,PC12_Cricetidae,1028,Megalomys_desmarestii,0,0,0,Rodentia,Megalomys,desmarestii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
Megalomys_luciae,,,,Megalomys_luciae_CRICETIDAE_RODENTIA,Megalomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Megalomys_luciae,0,1,imputed,PC12_Cricetidae,1029,Megalomys_luciae,0,0,0,Rodentia,Megalomys,luciae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
Megaoryzomys_curioi,,,,Megaoryzomys_curioi_CRICETIDAE_RODENTIA,Megaoryzomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Megaoryzomys_curioi,0,1,imputed,PC12_Cricetidae,1030,Megaoryzomys_curioi,0,0,0,Rodentia,Megaoryzomys,curioi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
Melanomys_caliginosus,,,,Melanomys_caliginosus_CRICETIDAE_RODENTIA,Melanomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Melanomys_caliginosus,7,0,sampled,PC12_Cricetidae,1031,Melanomys_caliginosus,0,0,0,Rodentia,Melanomys,caliginosus,NA,3.713572067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297;2655,NA,NA,NA,NA,13.29742436,16.02,-3.57,6.22,-71.11,-86.62,-78.87,2,4.123255906,3,0.13,188.24,229.19,1363.12,1618.43,1.791759469,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,-3.063190793
Melanomys_robustulus,,,,Melanomys_robustulus_CRICETIDAE_RODENTIA,Melanomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Melanomys_robustulus,0,0,imputed,PC12_Cricetidae,1032,Melanomys_robustulus,0,0,0,Rodentia,Melanomys,robustulus,NA,3.979681654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,9.063998127,-3.38,-4.69,-4.04,-78.84,-79.55,-79.2,6,3.316365446,6,0.11,62.56,188.55,944.25,1442.22,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,-1.567228513
Melanomys_zunigae,,,,Melanomys_zunigae_CRICETIDAE_RODENTIA,Melanomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Melanomys_zunigae,0,0,imputed,PC12_Cricetidae,1033,Melanomys_zunigae,0,0,0,Rodentia,Melanomys,zunigae,NA,3.979681654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,9.177348062,-8.82,-10.31,-9.56,-76.88,-77.95,-77.42,10,3.295836866,10,0.08,94.22,97.23,837.94,1450.3,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-2.467157682
Microakodontomys_transitorius,,,,Microakodontomys_transitorius_CRICETIDAE_RODENTIA,Microakodontomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microakodontomys_transitorius,1,0,sampled,PC12_Cricetidae,1093,Microakodontomys_transitorius,0,0,0,Rodentia,Microakodontomys,transitorius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,NA
Microryzomys_altissimus,,,,Microryzomys_altissimus_CRICETIDAE_RODENTIA,Microryzomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microryzomys_altissimus,0,0,imputed,PC12_Cricetidae,1103,Microryzomys_altissimus,0,0,0,Rodentia,Microryzomys,altissimus,NA,2.60194867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,12.45461194,5.83,-11.86,-3.01,-73.33,-79.54,-76.43,4,4.178072778,6,0.09,130.5,157.1,1176.49,1470.6,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,-2.839595329
Microryzomys_minutus,,,,Microryzomys_minutus_CRICETIDAE_RODENTIA,Microryzomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microryzomys_minutus,5,0,sampled,PC12_Cricetidae,1104,Microryzomys_minutus,0,0,0,Rodentia,Microryzomys,minutus,NA,2.60194867,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2151;2655,NA,NA,NA,NA,13.36957983,11.15,-17.83,-3.34,-63.15,-80.25,-71.7,0,4.057334737,2,0.1,132.92,178.55,1245.33,1508,1.609437912,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,-3.022431166
Microtus_abbreviatus,,,,Microtus_abbreviatus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_abbreviatus,1,0,sampled,PC12_Cricetidae,1109,Microtus_abbreviatus,0,0,0,Rodentia,Microtus,abbreviatus,NA,4.19056342,NA,11,NA,NA,NA,NA,NA,3.057297629,NA,NA,NA,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.88,NA,NA,1297;2394,NA,4.56,NA,NA,5.792830665,60.69,60.29,60.49,-172.21,-173.11,-172.66,0,0,0,NA,NA,NA,NA,NA,1.386294361,NA,NA,NA,NA,0.527629901,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.038673138
Microtus_breweri,,,,Microtus_breweri_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_breweri,0,0,imputed,PC12_Cricetidae,1115,Microtus_breweri,0,1,1,Rodentia,Microtus,breweri,NA,NA,126.88,NA,NA,NA,NA,1,NA,3.044522438,2,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8.45,NA,NA,1297;1332;2793;3112,61.7,NA,NA,NA,0.615185639,41.34,41.33,41.33,-70.3,-70.33,-70.31,55,4.025351691,55,0.14,NA,NA,NA,NA,2.772588722,NA,NA,NA,NA,0.542825427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.209949526
Microtus_californicus,1,,,Microtus_californicus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_californicus,3,0,sampled,PC12_Cricetidae,1117,Microtus_californicus,0,1,1,Rodentia,Microtus,californicus,NA,4.050392675,138.8,10,NA,68.2,44,NA,NA,3.05305734,NA,6.67E-05,-9.67874528,NA,4.41,5,NA,NA,9.482442454,NA,3.17010566,NA,NA,NA,NA,17.36,18.89,NA,213;730;1183;1284;1297;1332;1444;1573;1577;1682;1822;1949;2196;2655;3112,NA,NA,NA,NA,12.63784058,44.34,29.69,37.02,-115.04,-124.4,-119.72,0,4.651481089,1,0.08,43.86,111,343.33,1058.14,5.241747015,0.860577364,5.759146341,NA,NA,0.515873844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,-3.255548317
Microtus_canicaudus,,,,Microtus_canicaudus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_canicaudus,1,0,sampled,PC12_Cricetidae,1118,Microtus_canicaudus,0,0,0,Rodentia,Microtus,canicaudus,NA,3.398861322,110.89,NA,NA,77.82,30.4,NA,NA,3.134189017,2,8.43E-05,-9.465232622,NA,4.62,NA,NA,NA,NA,NA,3.121042465,NA,NA,1,NA,18,11.64,NA,407;786;1297;1949;2655;2934;3068,NA,NA,NA,NA,9.092519211,45.87,44.06,44.97,-122.3,-123.51,-122.91,6,4.618875833,6,0.09,106.39,97.54,483.9,688.68,3.912023005,0.555518235,4.809917355,NA,NA,0.383815366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-2.045740933
Microtus_chrotorrhinus,,,,Microtus_chrotorrhinus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_chrotorrhinus,2,0,sampled,PC12_Cricetidae,1119,Microtus_chrotorrhinus,0,0,0,Rodentia,Microtus,chrotorrhinus,3,3.663305203,107.5,NA,NA,NA,NA,1,NA,2.995732274,2,NA,NA,NA,3.58,2,NA,NA,NA,NA,NA,NA,8,1,1,NA,NA,NA,693;1297;1607;1831;2655,NA,NA,NA,NA,14.14023636,54.43,35.39,44.91,-55.61,-93.53,-74.57,0,3.010620886,0,0.01,71.3,32.29,523.61,542.71,3.610917913,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,-4.177238797
Microtus_guatemalensis,,,,Microtus_guatemalensis_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_guatemalensis,2,0,sampled,PC12_Cricetidae,1129,Microtus_guatemalensis,0,0,0,Rodentia,Microtus,guatemalensis,NA,3.737431495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,10.50134885,17.11,14.29,15.7,-89.66,-92.8,-91.23,25,4.863912515,27,0.12,96.96,198.28,1389.06,1651.69,1.386294361,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,-2.281924258
Microtus_longicaudus,,1,,Microtus_longicaudus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_longicaudus,5,0,sampled,PC12_Cricetidae,1137,Microtus_longicaudus,0,0,0,Rodentia,Microtus,longicaudus,1,3.802208139,119.41,NA,NA,71.82,30.2,4,NA,NA,NA,NA,NA,NA,4.73,1.9,NA,NA,7.090076836,NA,NA,NA,6,NA,1,NA,NA,NA,1215;1297;1332;1822;1831;1949;2655;2659,NA,NA,NA,NA,15.2064237,68.13,32.2,50.17,-102.61,-147.6,-125.11,0,2.279316466,0,0.09,43.04,21.49,336.58,638.89,3.761200116,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,-4.13868305
Microtus_mexicanus,,3,,Microtus_mexicanus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_mexicanus,0,0,imputed,PC12_Cricetidae,1141,Microtus_mexicanus,0,0,0,Rodentia,Microtus,mexicanus,NA,3.551913599,111.23,NA,NA,46.94,28.8,NA,NA,NA,NA,0.000876,-7.187469182,NA,2.33,NA,NA,NA,7.302274027,NA,NA,NA,NA,NA,NA,NA,NA,NA,481;730;926;1297;1332;1351;1822;1949;2655,NA,NA,NA,NA,13.31543236,31.3,15.9,23.6,-95.85,-109.31,-102.58,1,4.32823021,2,0.08,58.45,169.49,751.43,1329.22,2.944438979,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,-3.19175419
Microtus_miurus,,,,Microtus_miurus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_miurus,1,0,sampled,PC12_Cricetidae,1143,Microtus_miurus,0,0,0,Rodentia,Microtus,miurus,NA,3.713572067,119.36,NA,NA,NA,NA,NA,NA,3.044522438,NA,0.000871,-7.129649611,21,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215;1297;1332;2655,NA,4.67,NA,NA,14.1701488,70.88,58.39,64.64,-124.28,-168.12,-146.2,0,0.254642218,0,0.06,38.67,-91.63,205.45,216.08,2.564949357,NA,NA,NA,NA,0.444044796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-4.32794263
Microtus_montanus,1,1,,Microtus_montanus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_montanus,5,0,sampled,PC12_Cricetidae,1145,Microtus_montanus,0,0,0,Rodentia,Microtus,montanus,2,3.757705645,124.17,NA,NA,81.62,30.8,NA,NA,3.050693832,NA,0.000118,-9.105980357,22.25,5.54,4.76,NA,NA,8.058327307,NA,3.215269329,NA,NA,NA,NA,15,9.33,NA,730;786;1215;1284;1297;1332;1444;1573;1811;1822;1831;1930;1949;2119;2120;2655;2919;3112,NA,NA,NA,NA,14.18980359,52.88,33.02,42.95,-104.01,-123.25,-113.63,0,2.225704049,0,0.09,31.01,59.59,353.61,830.13,5.529429088,0.759047535,2.398457584,NA,NA,0.589949601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,-3.79894142
Microtus_oaxacensis,,,,Microtus_oaxacensis_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_oaxacensis,1,0,sampled,PC12_Cricetidae,1149,Microtus_oaxacensis,0,0,0,Rodentia,Microtus,oaxacensis,NA,3.597860056,121.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1023;1297;2655,NA,NA,NA,NA,7.371753411,17.96,17.5,17.73,-96.07,-96.46,-96.26,32,3.496507561,32,0.03,117,221,1023,1584,1.609437912,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,-1.064791261
Microtus_ochrogaster,,1,,Microtus_ochrogaster_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_ochrogaster,27,0,sampled,PC12_Cricetidae,1150,Microtus_ochrogaster,0,1,1,Rodentia,Microtus,ochrogaster,1,3.749504076,121.87,8.25,NA,82.47,47.4,4,NA,3.068052935,2,0.000255,-8.085410775,26,3.87,4.07,NA,32.49,9.103933754,NA,3.588782838,2.75,6,1,2,21,15.14,NA,652;730;784;786;960;1061;1102;1209;1211;1278;1297;1332;1490;1573;1822;1892;1932;1949;2005;2655;2703;2783;2964;3112,NA,NA,NA,NA,14.98932591,55.99,29.07,42.53,-80.93,-116.34,-98.63,0,3.225652809,0,0.02,53.29,82.89,612.3,753.87,7.07834158,0.749042319,5.149659864,NA,NA,0.46834733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,-4.254509023
Microtus_oeconomus,,,,Microtus_oeconomus_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_oeconomus,4,0,sampled,PC12_Cricetidae,1151,Microtus_oeconomus,1,1,3,Rodentia,Microtus,oeconomus,2,3.499533282,116.04,9,42,100.66,33.7,NA,NA,3.068517943,NA,0.00118,-6.502290171,23.15,5.62,3.5,21.6,NA,8.290535974,NA,3.803546529,NA,NA,NA,NA,20,15.6,NA,412;543;730;1223;1297;1332;1444;1577;1666;1822;1949;2299;2655;2802;3012;3112,NA,NA,NA,NA,16.77609907,73.45,43.03,58.24,179.99,-179.99,-1.00E-04,0,2.513656063,0,-0.01,31.16,-55.31,274.56,320.89,5.828945618,0.967100964,6.666666667,0.069228395,0.064814815,0.369215857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,-4.779262221
Microtus_oregoni,,,,Microtus_oregoni_CRICETIDAE_RODENTIA,Microtus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Microtus_oregoni,1,0,sampled,PC12_Cricetidae,1152,Microtus_oregoni,0,0,0,Rodentia,Microtus,oregoni,NA,3.013080912,99.22,10.77,NA,NA,NA,2,NA,3.170945291,2,0.000534,-7.317228408,38.75,3.32,4.8,15,NA,6.31300442,NA,3.533102453,NA,NA,1,1,13.91,NA,NA,546;694;1057;1297;1332;1444;2655,NA,NA,NA,NA,12.23990686,49.37,39.15,44.26,-120.15,-124.73,-122.44,0,3.844386357,1,0.08,91.61,73.96,430.73,730.88,3.401197382,0.893814908,NA,0.076066667,NA,0.227886705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,-3.208514038
